id,name,host_id,host_name,neighbourhood,postcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,availability_365
12187361,2 Bedroom House 10 mins from the centre. St Judes,65499435,Brett,Lawrence Hill,BS5 0QZ,51.4594095972,-2.5755445684,House,Entire home/apt,4,1,2,2,58,1,264,2018-11-02,8.32,92,10,10,10,10,9,10,2,289
12203726,Luxury Two Bed Clifton Apartment,65619563,Charlotte,Clifton,BS8 4PH,51.4536653536,-2.6186089315,Serviced apartment,Entire home/apt,4,2,2,2,85,4,45,2018-11-07,1.42,98,10,10,10,10,10,9,2,59
12239036,Comfy bed in St Werburghs,6048202,Pauline,Ashley,BS2 9YG,51.4718304818,-2.5762095796,House,Private room,1,1,1,1,25,1,66,2018-07-21,2.14,93,10,9,10,10,9,10,3,228
12247777,Sally Christensen,65926553,Sally,Redland,BS6 6XN,51.4739520716,-2.6107337752,Apartment,Private room,2,1,1,1,45,1,74,2018-11-11,2.33,98,10,10,10,10,10,10,1,141
12265612,Hidden paradise in heart of Bristol,28920878,Ali,Redland,BS7 8HP,51.4778654405,-2.5968532558,Yurt,Entire home/apt,2,1,1,1,65,2,36,2018-10-15,1.2,99,10,10,10,10,10,10,1,15
12289550,Gorgeous Georgian city centre flat,4395659,Kirsty,Ashley,BS2,51.4606902406,-2.5859075367,Apartment,Private room,2,2,1,1,50,2,1,2018-11-11,1,100,10,10,8,10,10,10,1,349
12314628,Buzzing Bristol's Gloucester Road,39420240,Tulin,Bishopston & Ashley Down,BS7 9JD,51.4814892909,-2.5809955375,House,Private room,1,1,1,1,27,1,42,2018-08-01,1.41,98,10,10,10,10,10,10,2,0
12343517,"1 Bed Apartment, Free Parking, Near Clifton",3234189,Conrad,Stoke Bishop,BS9 1PS,51.4744998862,-2.6375025284,Serviced apartment,Entire home/apt,3,1,1,1,60,3,23,2018-09-03,0.74,98,10,10,10,10,10,10,1,14
12350376,Victorian Terrace House,27349373,Sarah,Easton,BS5 6AQ,51.462336355,-2.5599819644,House,Entire home/apt,6,1,2,4,100,3,0,,,,,,,,,,1,8
12352832,"2 rooms, sleeps 5 - Peaceful hill-top house!",23494368,Charlotte,Windmill Hill,BS3 4LJ,51.4401496398,-2.5908991136,House,Private room,5,1,2,3,60,2,6,2018-07-29,0.22,80,9,8,10,9,9,9,11,73
12353169,Double room near zetland road,35545246,Daniel,Redland,BS6,51.4725412164,-2.5953383852,Apartment,Private room,2,1,1,1,20,2,5,2016-05-02,0.16,92,10,8,10,10,10,10,2,0
12394135,Unique apartment in the city centre,13093021,Katie,Lawrence Hill,BS2 0EH,51.4550389938,-2.5822197778,Apartment,Entire home/apt,5,1,2,3,90,3,95,2018-11-03,3.22,88,9,9,9,10,10,9,3,341
12418474,Cleyro Apartments - Finzels Reach 1 Bed Superior,60611927,Daniel,Central,BS1,51.4555774134,-2.5889241554,Apartment,Entire home/apt,2,1,1,1,125,1,2,2018-01-01,0.07,100,10,10,10,10,10,8,6,365
12421850,Cleyro Apartments - Finzels Reach 2 Bedroom Deluxe,60611927,Daniel,Central,BS1,51.4539014459,-2.5876150535,Apartment,Entire home/apt,4,1,2,2,149,1,19,2018-10-16,0.6,91,10,10,9,10,10,9,6,356
12422528,Cleyro Apartments - Finzels Reach 2 Bed Superior,60611927,Daniel,Central,BS1,51.4538937102,-2.5870191275,Apartment,Entire home/apt,4,2,2,2,159,1,41,2018-08-21,1.33,92,9,10,10,10,10,9,6,351
12428180,Spacious Contemporary Garden Flat,19298185,Roz,Brislington West,BS4 3JY,51.4383909927,-2.559056156,Apartment,Entire home/apt,4,1,2,2,80,2,66,2018-09-09,2.28,96,10,10,10,10,9,10,2,0
12539544,Modern Mezzanine in City Centre,67939293,Matt,Lawrence Hill,BS20EH,51.4553958771,-2.582049909,Apartment,Entire home/apt,2,1,1,1,75,1,27,2016-10-23,0.88,97,10,10,10,10,9,9,1,0
12543559,"Bright, spacious double in peaceful old house",67965568,Andy,Cotham,BS6 6QF,51.4691080801,-2.6059719783,House,Private room,2,2,1,1,31,1,11,2018-11-15,0.36,91,9,9,10,10,10,9,2,5
12555623,New Listing: Beautiful Victorian home with parking,63594697,Sean,Cotham,BS6 6RT,51.4703835065,-2.6074012575,House,Entire home/apt,4,2.5,3,3,210,2,1,2018-08-13,0.31,,,,,,,,1,0
12558025,Double bed (room) Central Bristol,55970803,Efstathios,Ashley,BS6 5NS,51.4659928942,-2.5814746015,House,Private room,2,1,1,4,19,7,0,,,,,,,,,,1,0
12581118,"shed and breakfast - hideaway cabin in Bristol,",27727878,Daisy And Jon,Clifton,BS8 4RN,51.4511219131,-2.6158967314,Hut,Entire home/apt,2,1,1,1,70,1,269,2018-10-30,9.36,99,10,10,10,10,10,10,2,316
12588549,Room in family home in the heart of Bristol,50498618,Cintia,Ashley,BS6,51.4641826048,-2.5851657213,Apartment,Private room,2,1,1,2,105,1,1,2018-08-10,0.3,80,6,8,10,10,10,6,2,244
12589732,Peaceful double room in Victorian house.,62100487,Rebecca,Southville,BS3 1DY,51.4411669154,-2.6030033798,House,Private room,2,1,1,1,56,2,28,2018-07-23,0.97,98,10,10,10,10,10,10,2,135
12589759,Large Single room in Handsome House,62100487,Rebecca,Bedminster,BS3 1DY,51.4406076042,-2.602375215,House,Private room,1,1,1,1,28,2,58,2018-08-31,1.97,97,10,10,10,10,10,10,2,135
12603254,"Comfortable double room in Greenbank, Easton",5410351,Lizzie,Easton,BS5 6HE,51.4690943844,-2.5580956142,Bungalow,Private room,2,1,1,1,25,1,49,2018-11-16,2.69,99,10,10,10,10,9,10,2,154
12624159,A town house with roof terraces.,55688519,Kay,Southville,BS3 4NL,51.4400062735,-2.5963203071,House,Entire home/apt,2,2,2,2,52,1,0,,,,,,,,,,1,0
12648621,Bristol harbourside apartment,48379456,Rachael,Clifton,BS8 4YF,51.45153587,-2.6194023714,Apartment,Private room,2,1,1,1,75,2,1,2016-09-04,0.04,80,8,10,8,10,8,10,1,0
12661600,Cosy double room in Southmead (4) :),47632939,Yousof,Southmead,BS10 5QS,51.5005246328,-2.5973326258,House,Private room,2,1,1,1,26,1,4,2018-10-08,0.88,80,9,7,9,9,9,9,6,155
12661723,Cosy double rooms in Southmead- shared commonspace,47632939,Yousof,Southmead,BS10 5QS,51.5005072623,-2.5989103198,House,Entire home/apt,4,1,2,2,70,1,19,2017-12-08,0.61,81,9,8,9,9,7,8,6,319
12671941,Quiet double room in lovely home,3730309,Toria,Bedminster,BS3,51.4395317236,-2.605766475,House,Private room,1,1,1,1,28,3,0,,,,,,,,,,1,320
12679729,Cosy double room in Southmead (1) :),47632939,Yousof,Southmead,BS10 5QS,51.5007431123,-2.5974031085,House,Private room,2,1,1,1,35,1,11,2017-09-17,0.42,84,9,8,9,9,8,9,6,320
12679928,Cosy double room in Southmead (2) :),47632939,Yousof,Southmead,BS10 5QS,51.5007315112,-2.5970047467,House,Private room,2,1,1,1,25,1,9,2017-09-17,0.31,87,9,8,9,9,9,9,6,320
12694940,Georgian maisonette nr Stokes Croft,68870482,Katie,Ashley,BS6 5NT,51.4643277186,-2.5869892032,House,Entire home/apt,4,2,2,2,90,2,12,2017-09-03,0.4,88,9,8,10,10,9,8,1,0
12818529,Room  with comfortable sofa-bed in friendly  home,9266236,Catherine,Bishopston & Ashley Down,BS7 8SG,51.4847796176,-2.5896766538,Townhouse,Private room,1,1,1,1,29,2,4,2018-10-08,0.99,100,10,9,10,10,10,10,2,66
12828793,Sunny garden room with mini kitchen in Totterdown,18879799,Katherine & Suresh,Windmill Hill,BS4 3BS,51.441485608,-2.5724523442,Townhouse,Private room,2,1.5,1,1,36,1,144,2018-11-16,4.66,96,10,10,10,10,9,10,2,162
12839332,LARGE DOUBLE ROOM - Couples or friends welcome,70104153,Letitia,Lawrence Hill,BS5 0EY,51.4546691188,-2.5633090967,Apartment,Private room,2,1,1,1,35,1,9,2018-11-11,1.33,100,10,10,10,10,10,10,1,346
12840625,"B&B Comfy Double Room in Westbury Park, Bristol",7688678,Jo,Westbury-on-Trym & Henleaze,BS6 7NJ,51.4774890045,-2.6104945015,Bed and breakfast,Private room,2,1,1,1,65,1,35,2018-11-04,1.27,99,10,10,10,10,10,10,2,172
12894449,Small 1 Bedroom In Central Bristol,2975961,Tony,Central,BS1 5LS,51.4545349866,-2.6016698824,Apartment,Private room,2,1,1,1,45,1,55,2018-10-28,1.79,93,10,9,10,10,10,9,2,77
12952712,Very Large & Quiet Room - St. Andrews,46125713,Debra,Bishopston & Ashley Down,BS7 9AF,51.4743248457,-2.5856730947,Townhouse,Private room,2,1,1,1,25,1,132,2018-11-15,4.9,96,10,10,10,10,10,10,4,59
12987193,5* Hotel Quality Living - 10mins from City,65463753,Kiron,Henbury & Brentry,BS10 6TD,51.5051206282,-2.6121130486,House,Entire home/apt,16,4.5,5,8,350,1,62,2018-11-11,2.09,97,10,10,10,10,9,9,2,232
12988343,Beautiful Victorian terraced house,15483642,Morena,Bishopston & Ashley Down,BS7 8QB,51.4818480612,-2.5904692104,House,Entire home/apt,7,3,4,4,180,5,1,2017-01-01,0.04,100,10,10,10,10,10,10,1,203
12999430,"Large, Bright Double Bedroom.",31999039,Anita,Easton,BS5 6NF,51.4680288143,-2.5663761323,Townhouse,Private room,2,1,1,1,30,2,54,2018-09-26,1.76,94,10,9,10,10,9,9,5,124
13026925,"Comfortable double room, en-suite, private lounge.",71958746,John,Avonmouth & Lawrence Weston,England,51.493425637,-2.6408898536,House,Private room,2,1.5,1,1,55,1,68,2018-10-06,2.5,99,10,10,10,10,10,10,1,64
13028260,Stunning 4 bed family home,21717276,Tiffany,Bishopston & Ashley Down,BS79dh,51.4771711969,-2.5873141871,House,Entire home/apt,6,1.5,3,4,150,2,2,2017-02-19,0.09,100,10,10,10,10,10,10,1,0
13037490,Beautiful Spacious Home From Home,3628003,Miltos,Westbury-on-Trym & Henleaze,BS6 7LX,51.477174823,-2.6102336564,Apartment,Private room,4,1,1,2,30,1,50,2018-11-04,1.84,96,10,10,10,10,10,10,2,119
13041518,"Fab flat, fab location, fab views!",15361063,Inge,Central,BS2 8NB,51.4617144274,-2.5935257855,Apartment,Entire home/apt,2,1,1,1,80,2,17,2018-02-04,0.57,100,10,10,10,10,10,10,1,314
13080174,Cosy double room,71068456,Keira,Lockleaze,BS7 9PU,51.4848020039,-2.5776463452,House,Private room,1,1,1,1,18,1,0,,,,,,,,,,1,0
13086182,Vintage room available in Bristol city centre (33),54503007,Patrick,Central,BS1,51.45484752,-2.5937167489,Serviced apartment,Private room,2,2,1,1,40,1,5,2018-09-02,1.33,92,10,10,10,10,10,10,7,333
13089744,Spacious double room in High Kingsdown near centre,34223861,Caoimhe,Cotham,BS2 8EN,51.4606189325,-2.6001936022,House,Private room,2,1.5,1,1,27,1,6,2016-06-29,0.2,80,8,6,9,10,8,8,1,0
13091537,Beautiful spacious flat with great garden views,48962068,Sula,Lockleaze,BS7 9NG,51.4770292781,-2.5745447668,House,Entire home/apt,2,1,1,1,85,2,7,2018-10-07,0.37,97,10,10,10,10,9,9,1,0
13119191,Sunny room in Montpelier,11413122,Tony,Ashley,BS6 5EN,51.4660732136,-2.587501315,House,Private room,2,1,1,1,34,2,46,2018-10-13,1.6,96,10,9,10,10,10,10,3,316
13128810,Cosy double bedroom 15 min from Bristol,45831155,João,Avonmouth & Lawrence Weston,BS20 0HX,51.47682819,-2.6771957748,Apartment,Private room,2,1,1,1,50,1,2,2017-06-04,0.11,100,10,10,8,10,8,9,1,66
13133203,SUPERB!!!,20522861,Peter,Avonmouth & Lawrence Weston,BS9 2QW,51.4955982567,-2.6473400829,Townhouse,Entire home/apt,5,1,3,4,135,3,0,,,,,,,,,,2,180
13136400,Basic cosy double room near the centre,65049609,Alberto,Southville,BS3 4HG,51.4405741154,-2.5957867183,House,Private room,2,2,1,1,30,1,111,2018-11-16,8.16,88,9,9,9,9,8,9,2,45
13137352,"Great value, lovely garden flat, close to centre",73195302,Merryl & Peter,Bedminster,BS3 3PJ,51.4361884929,-2.6028257155,Apartment,Entire home/apt,2,1,1,1,55,2,153,2018-11-12,5.09,96,10,10,10,10,9,10,1,135
13159856,Cosy room in modern flat in Hotwells,73485238,Julien,Clifton,BS8 4PX,51.4508080007,-2.6178158943,Apartment,Private room,1,1,1,1,30,2,0,,,,,,,,,,2,0
13160015,Light modern and cosy flat near Clifton Village,73485238,Julien,Clifton,BS8 4PX,51.4514291395,-2.6196776644,Apartment,Entire home/apt,6,1,2,3,110,2,1,2016-08-29,0.04,60,8,2,10,10,10,8,2,0
13182699,"Cosy, quirky space in Southmead",73735022,Isabelle,Southmead,bs10 5qs,51.5007905235,-2.5967802894,House,Private room,2,1,1,1,13,1,16,2018-08-15,0.53,89,10,8,9,10,9,9,1,185
13230383,Beautiful 3 Storey House - HEN-FAMILIES-GROUPS,66549798,Hannah,Ashley,BS7 9AW,51.4747509067,-2.5833716944,House,Entire home/apt,12,3,4,10,227,1,104,2018-11-05,3.47,95,10,10,10,10,10,9,2,186
13237892,Double room with mini kitchen in Totterdown,18879799,Katherine & Suresh,Windmill Hill,BS4 3BS,51.4411932553,-2.5711602681,Townhouse,Private room,2,1.5,1,1,36,1,185,2018-10-11,6.15,97,10,10,10,10,9,10,2,151
13261677,Charming 60s house with chickens,3663967,Sylvia,Redland,BS6 6QP,51.4694624467,-2.5980246854,House,Entire home/apt,5,1,3,4,150,2,2,2016-09-04,0.07,90,10,9,10,10,10,9,1,0
13269461,Newly decorated annex with garden view,54046046,Jilly,Bishopston & Ashley Down,BS7 8QQ,51.4828684734,-2.5949400947,House,Private room,2,1,1,1,40,2,104,2018-11-11,4.18,99,10,10,10,10,10,10,1,0
13275195,Single double room in share house,30214662,Claudia,Bishopston & Ashley Down,BS7,51.4755225963,-2.5829168656,Guesthouse,Private room,2,1,1,1,22,1,13,2018-04-25,0.45,84,8,9,9,8,9,8,3,325
13288656,"Cosy Double Room in Clifton, great location",2109858,Evelina,Clifton,BS8 1NE,51.4572947801,-2.6107737453,Apartment,Private room,1,1,1,1,23,3,4,2016-08-13,0.14,90,9,9,10,10,9,9,4,0
13290486,Sunny & bright 1 bed flat in colourful Totterdown,74990295,Mark,Windmill Hill,BS3 4RX,51.4403903696,-2.5828650337,Apartment,Entire home/apt,4,1,1,2,72,1,154,2018-10-25,5.2,98,10,10,10,10,9,10,1,346
13292502,"Stylish & Modern Double Bedroom, central location",19293949,Robert,Ashley,BS2 8RD,51.4607116826,-2.5843692461,Apartment,Private room,2,1,1,1,49,1,3,2018-08-26,0.92,100,10,10,10,10,10,10,2,0
13294974,"Lovely sunny, airy double room in Sandy Park",57939827,Charlie,Brislington West,BS4,51.4411896245,-2.5527184406,House,Private room,1,1,1,1,27,1,12,2018-09-02,0.46,100,10,10,10,10,10,10,1,146
13303661,Spacious double with ensuite,9397785,Emily,Redland,BS7 8HG,51.4751240414,-2.59643911,Townhouse,Private room,1,1,1,1,28,2,13,2018-11-08,0.46,98,10,10,10,10,10,10,1,136
13324170,Two bedroom garden flat next to Temple Meads,2310641,David,Windmill Hill,BS4 2EE,51.4402639839,-2.5767473001,Apartment,Entire home/apt,3,1,2,2,150,2,0,,,,,,,,,,2,88
13339118,Welsh Back Studio Apartments,20648813,Darryl,Central,BS1 4SS,51.4539098976,-2.5937124041,Apartment,Entire home/apt,2,1,0,1,124,1,1,2018-10-21,1,100,10,10,10,8,10,10,8,358
13340037,Welsh Back One Bedroom Apartments,20648813,Darryl,Central,BS1 4SS,51.4528737206,-2.5933344623,Apartment,Entire home/apt,2,1,1,1,139,7,2,2017-07-24,0.11,80,9,10,9,10,9,8,8,358
13345449,Beautiful Victorian family house in Redland,27171524,Duncan,Clifton Down,BS6 6RX,51.4686124607,-2.6092987026,House,Entire home/apt,9,2.5,4,6,250,2,73,2018-11-11,2.51,99,10,10,10,10,10,10,1,14
13360791,Modern Stylish Apartment in Heart of Clifton,33767623,Tom,Clifton,BS8 4ED,51.4576206865,-2.6184954333,Apartment,Entire home/apt,5,1,2,3,88,2,218,2018-11-16,8.11,96,10,9,10,10,10,9,1,2
13369879,"Clean, Comfortable Double Room Street Parking",62911460,Jane,Stoke Bishop,BS9 2EY,51.4848277864,-2.6447385657,House,Private room,2,1,1,1,37,1,86,2018-10-19,2.95,95,10,10,10,10,9,10,3,32
13411680,Master bedroom in central Bristol house,45581968,Hugh,Ashley,BS2 9YS,51.4711911565,-2.574876133,House,Private room,2,1,1,1,45,1,0,,,,,,,,,,1,0
13446827,"Large, peaceful room in creative plant-loving home",51644388,Hana,Eastville,BS16 2BX,51.4807295446,-2.5439521407,House,Private room,1,1,1,1,10,3,0,,,,,,,,,,1,0
13461496,Cosy top flat in Montpelier,76941851,Lucy&Sam,Ashley,BS6 5QE,51.4657453389,-2.5885005715,Apartment,Entire home/apt,4,1,1,2,100,1,5,2016-09-05,0.17,85,9,7,10,10,9,8,1,0
13474921,Double Bedroom in tranquil Clifton,12170678,Joe,Clifton,BS8 4LN,51.4545030319,-2.6207352767,Apartment,Private room,2,1,1,1,45,1,2,2016-06-20,0.07,90,9,8,10,10,10,10,1,0
13476552,2 lovely double rooms in quiet home,77046591,Lucia,Avonmouth & Lawrence Weston,BS11 0UF,51.4972407378,-2.6548466867,House,Private room,4,1,2,2,69,2,39,2018-09-22,1.34,98,10,10,10,10,10,10,3,338
13477343,Very nice two bedrooms house with garden,47964596,Tamara,Horfield,BS7,51.495752044,-2.5755890552,House,Entire home/apt,4,1,2,2,59,7,0,,,,,,,,,,1,0
13482426,"Large, central 3 bed family home. Southville",39613228,Sarah,Southville,BS3 1NS,51.4447322988,-2.6064509187,House,Entire home/apt,6,1,3,3,95,5,8,2018-04-01,0.29,97,10,10,10,10,9,10,2,0
13492367,"Beautiful, Stunning Studio in Clifton Village",77327329,Anna,Clifton,BS8 4BA,51.4550772852,-2.6264095233,Apartment,Entire home/apt,2,1,0,1,67,1,137,2018-10-07,4.7,98,10,10,10,10,10,10,1,0
13492540,Large Family Home next to Park,77327526,Simon,Ashley,BS6 5BX,51.4735465623,-2.5864242612,House,Entire home/apt,6,2,4,4,195,4,1,2016-08-08,0.04,100,10,10,10,10,10,10,1,0
13500079,Lovely double room in quiet house,77046591,Lucia,Avonmouth & Lawrence Weston,BS11 0UF,51.4998205843,-2.6527894956,House,Private room,2,1,1,1,39,1,4,2017-04-21,0.16,95,10,10,10,10,10,10,3,321
13500563,"Cosy house, private space, near the city centre",30143007,Robin,Bedminster,BS3 3ET,51.4362150469,-2.6130769672,House,Private room,2,1,1,1,40,1,4,2016-06-22,0.14,100,10,10,10,10,10,10,1,0
13502400,2 dbl rooms in quiet house with lovely garden,24522817,Martin,Hillfields,BS16 3NQ,51.4728103496,-2.5320878672,House,Private room,5,1.5,2,3,45,1,2,2017-11-19,0.16,90,9,7,9,9,8,8,3,0
13504918,Medium dbl room in quiet house with lovely garden,24522817,Martin,Hillfields,BS16 3NQ,51.4748268881,-2.5319312317,House,Private room,2,1.5,1,1,35,1,4,2017-12-12,0.34,100,10,10,10,10,10,10,3,0
13506288,"Bright, contemporary 2 bed house Easton",51442560,Amy,Easton,BS5 6DY,51.4665700878,-2.5644207401,House,Entire home/apt,4,1,2,2,80,2,13,2018-08-26,0.45,93,10,9,10,10,9,9,1,0
13507118,"Cosy 2 bedroom apartment, Bristol",49440205,Sofia,Westbury-on-Trym & Henleaze,BS9 3JF,51.4980211019,-2.6220305261,Apartment,Entire home/apt,4,1,2,2,95,1,7,2016-12-27,0.24,91,10,10,10,10,9,9,1,0
13513621,Quirky house in vibrant Easton,34632797,Louise,Easton,BS5 6BW,51.4653541591,-2.5611021975,House,Entire home/apt,8,1,3,4,60,2,6,2016-08-09,0.21,80,9,7,9,9,9,8,1,0
13516897,"Large, comfortable family home",64867048,Biss,Ashley,BS6 5BN,51.4709154735,-2.5860112505,House,Entire home/apt,8,2.5,4,5,180,3,3,2017-08-13,0.13,100,9,9,10,10,10,9,3,0
13521774,Stunning room in a beautiful area of Bristol.,77654645,Danielle,Westbury-on-Trym & Henleaze,BS9 3JP,51.4940128138,-2.6215338116,House,Private room,2,1,1,1,50,1,25,2018-11-11,0.91,96,10,10,10,10,10,10,2,359
13537863,Private room in lovely flat in Cliftonwith PARKING,18195440,Heather,Clifton Down,BS8 2JT,51.4643024961,-2.6179723339,Apartment,Private room,2,1,1,1,60,1,74,2018-11-04,2.67,96,10,10,10,10,10,9,2,351
13555151,"Double close 2 Whiteladies Rd, Redland",8256363,L Catrin,Redland,BS6 7EP,51.4714149466,-2.6043309939,Apartment,Private room,2,1,1,1,22,3,36,2018-11-04,1.33,95,10,9,10,10,9,10,2,16
13557699,Broad Quay Studio Apartments,20648813,Darryl,Central,BS1 4DA,51.4536827948,-2.5972125966,Apartment,Entire home/apt,2,1,0,1,120,1,0,,,,,,,,,,8,357
13557793,Broad Quay One Bedroom Apartments,20648813,Darryl,Central,BS1,51.4537161146,-2.5962830897,Apartment,Entire home/apt,2,1,1,1,138,1,1,2018-02-11,0.11,100,10,10,10,10,10,8,8,357
13557886,Broad Quay Two Bedroom Apartments,20648813,Darryl,Central,BS1,51.4515199577,-2.5977279015,Apartment,Entire home/apt,4,2,2,2,242,1,4,2018-10-01,0.17,85,9,10,9,9,10,7,8,358
13558199,Broad Quay Three Bedroom Apartments,20648813,Darryl,Central,BS1,51.4533457177,-2.5962199697,Apartment,Entire home/apt,6,2,3,3,338,1,3,2018-05-06,0.14,93,10,10,10,10,10,10,8,350
13562638,Greenbank~perfect little double - good for Mon-Fri,3433093,Melanie,Easton,BS5 6JU,51.4676933431,-2.5604265947,House,Private room,1,1,1,1,35,2,19,2018-04-30,0.66,100,10,10,10,10,9,10,1,144
13572124,Southville 3 Bedroom House,78271795,Ieuan,Southville,BS3 2AQ,51.4419105283,-2.6144275356,House,Entire home/apt,7,1.5,3,5,90,3,8,2018-11-04,0.52,98,9,9,10,10,10,9,1,55
13573568,Beautiful house full of character,65252235,Jodie,Easton,BS5 9LQ,51.4575881431,-2.5561881043,Townhouse,Entire home/apt,6,1,3,4,150,1,36,2018-11-11,1.26,93,10,9,10,10,9,9,2,26
13574823,Gorgeous double room,65252235,Jodie,Easton,BS5 9LQ,51.4575566987,-2.5577515298,Townhouse,Private room,2,1,1,1,28,2,57,2018-11-09,1.94,97,10,10,10,10,9,9,2,319
13581891,Lovely 2 bedroom flat available in  St Annes,35938065,Fay,Brislington East,BS4 4EY,51.4534420407,-2.5436251584,Apartment,Entire home/apt,1,1,1,1,30,1,0,,,,,,,,,,1,0
13593259,Spacious flat in the heart of Clifton village,13748323,Janet,Clifton,BS8 4HB,51.4541419994,-2.6174061412,Condominium,Entire home/apt,6,3,3,4,125,1,71,2018-04-29,2.49,99,10,10,10,10,10,10,1,0
13594712,Comfortable and cosy just by Stokes Croft.,76943978,Robert,Central,BS2 8HT,51.4621716991,-2.5930317279,Apartment,Entire home/apt,2,1,1,1,54,1,7,2016-08-29,0.25,97,10,10,10,10,10,10,1,0
13601728,large cosy house,10368086,Sara,Redland,BS6,51.4720756635,-2.6117304699,Townhouse,Entire home/apt,7,1.5,4,4,90,7,1,2018-08-06,0.29,100,10,10,10,10,10,10,3,57
13603191,Stunning Victorian House - Bishopston,78678974,John,Bishopston & Ashley Down,BS7 9HR,51.4785153584,-2.5859792874,Townhouse,Entire home/apt,8,2.5,4,4,130,7,0,,,,,,,,,,1,12
13618728,"Trendy North St, 15min.walk to City Centre",2109858,Evelina,Bedminster,BS3 1EN,51.4403746758,-2.6031856744,Apartment,Private room,2,1,1,1,36,2,13,2017-11-14,0.45,85,9,9,9,9,9,9,4,289
13636571,Spacious living area in heart of Clifton Village,50327454,Andy,Clifton,BS8 4JY,51.4525488002,-2.6212347435,Apartment,Private room,2,1,1,1,45,2,15,2018-11-04,3.19,97,10,10,10,10,10,10,1,134
13663052,Cosy double bedroom in easygoing house,4071967,Irene,Southville,BS3,51.4461666898,-2.6108590857,House,Private room,2,2,1,1,38,1,6,2018-10-21,0.21,83,9,9,10,10,8,8,1,76
13674042,one bedroom garden flat,27040161,Johnny,Southville,BS3 1PD,51.4428873163,-2.6077204109,Apartment,Entire home/apt,4,1,1,2,69,2,100,2018-10-07,3.44,95,10,10,10,10,10,9,1,277
13681527,Modern 2 bed flat off Gloucester Road with garden,65192629,Airbristol,Redland,BS7,51.4719228878,-2.5952811966,Apartment,Entire home/apt,4,1,2,2,75,1,108,2018-11-04,3.76,86,9,9,10,9,9,9,54,164
13687035,Double room near city centre,62557134,Ronak,Windmill Hill,BS4 2BT,51.440603959,-2.5781315529,Apartment,Private room,1,1,1,1,30,1,2,2016-07-24,0.07,90,9,9,10,10,9,10,1,0
13702894,"Garden flat bright, clean and homely",79953700,Sarah,Ashley,,51.4706566303,-2.5913040216,Apartment,Private room,2,1,1,1,35,1,4,2016-08-22,0.14,95,10,10,10,10,9,10,1,0
13712027,"Stunning property, perfect location in Clifton",60981995,Carolyn,Central,BS8 1SH,51.4592321532,-2.6079349292,Bed and breakfast,Private room,1,2,1,1,60,2,0,,,,,,,,,,1,0
13741779,Luxurious double in Georgian townhouse,16749162,Will,Central,BS2,51.4604926056,-2.6025846043,House,Private room,2,1.5,1,2,45,2,36,2018-02-24,1.34,98,10,10,10,10,10,10,1,0
13748584,Spacious family house in Montpelier.,50309773,Charlotte,Ashley,BS6 5JA,51.4704652372,-2.5814285651,House,Entire home/apt,9,1.5,4,4,140,3,1,2018-08-22,0.34,,,,,,,,1,320
13752214,Your Launchpad to Exploring Bristol,80581279,Kevin,Central,BS1 5EE,51.4530931779,-2.5999983849,Apartment,Entire home/apt,3,1,0,2,80,1,162,2018-11-04,5.65,97,10,10,10,10,10,10,1,0
13758459,Relaxed family-friendly house & garden in Bristol,80655764,Emma,Ashley,BS6 5DW,51.4686856926,-2.5876999276,House,Entire home/apt,8,2.5,4,5,140,3,7,2018-08-27,0.26,97,10,9,10,10,10,10,1,0
13780181,North Street Victorian Home,53066978,Tim,Southville,BS3 1JU,51.4426400556,-2.6150724229,Townhouse,Entire home/apt,6,3.5,4,4,120,5,9,2018-11-03,0.32,100,10,10,10,10,10,10,1,0
13792660,Wonderful Sunny house - min.5 days,77046591,Lucia,Avonmouth & Lawrence Weston,BS11 0UF,51.5010120476,-2.6503484416,House,Private room,2,1.5,1,2,75,10,2,2017-10-19,0.07,100,10,10,10,10,10,10,3,59
13794823,Bright & Comfortable 2-Bed Flat Near City Centre,81082901,Laurence,Ashley,BS2 8TX,51.4619156986,-2.5869873696,Apartment,Entire home/apt,4,1,2,2,75,1,102,2018-11-04,3.68,88,9,9,10,10,9,9,1,131
13823255,"Family house, with cats and giant rabbits.",54487103,Imogen,Bishopston & Ashley Down,BS7 9QP,51.4810016857,-2.5779348396,House,Entire home/apt,7,2,3,3,114,7,0,,,,,,,,,,1,0
13825309,Summer Cabin near Bristol City Centre,5908184,Deborah,Lockleaze,BS5 6TL,51.4772827647,-2.5613509331,Cabin,Private room,2,1.5,1,1,30,1,16,2016-10-01,0.56,99,10,10,10,10,9,10,1,0
